site,slope_10_years,trend_10_years
Site_2855,-0.3979128725701566,Stable
Site_2856,-0.4603043961107032,Stable
Site_2857,-0.4138039031682582,Stable
Site_2858,-0.46597242749160545,Stable
Site_2859,-0.43601943294519313,Stable
Site_2860,-0.3548226508030196,Stable
Site_2861,-0.47636933416682486,Stable
Site_2862,-0.37127432535218463,Stable
Site_2863,-0.34796910281926036,Stable
Site_2864,-0.3940707711038372,Stable
Site_2865,-0.4299339083695463,Stable
Site_2866,-0.44958686608814363,Stable
Site_2867,-0.392878074246304,Stable
Site_2868,-0.35701884192068045,Stable
Site_2869,-0.4378451325248907,Stable
Site_2870,-0.431971019536688,Stable
Site_2871,-0.47506908155734434,Stable
Site_2872,-0.5046316789280594,Falling
Site_2873,-0.39379091897383306,Stable
Site_2874,-0.3815361588198554,Stable
Site_2875,-0.46692376096769717,Stable
Site_2876,-0.42127615411180336,Stable
Site_2877,-0.47548309378061454,Stable
Site_2878,-0.40477016919509323,Stable
Site_2879,-0.4167076572510781,Stable
Site_2880,-0.4336449940703859,Stable
Site_2881,-0.44237025297618043,Stable
Site_2882,-0.397927710202863,Stable
Site_2883,-0.5014665900146255,Falling
Site_2884,-0.47578202892350724,Stable
Site_2885,-0.44426381093275447,Stable
Site_2886,-0.513896446637418,Falling
Site_2887,-0.4178662986790412,Stable
Site_2888,-0.4839462528142917,Stable
Site_2889,-0.44086620692441797,Stable
Site_2890,-0.4964263509727628,Stable
Site_2891,-0.39208717045932157,Stable
Site_2892,-0.48251836163388095,Stable
Site_2893,-0.459913724936804,Stable
Site_2894,-0.48501255959308437,Stable
Site_2895,-0.40913880666135666,Stable
Site_2896,-0.33177642937494184,Stable
Site_2897,-0.43919175906440827,Stable
Site_2898,-0.43182130612694974,Stable
Site_2899,-0.44290338579999483,Stable
Site_2900,-0.4521994436519161,Stable
Site_2901,-0.37403570700850824,Stable
Site_2902,-0.36069614429120456,Stable
Site_2903,-0.42769668722380355,Stable
Site_2904,-0.4555239257458432,Stable
Site_2905,-0.4982633736756799,Stable
Site_2906,-0.42012628883257747,Stable
Site_2907,-0.41708605738362425,Stable
Site_2908,-0.46382641779496675,Stable
Site_2909,-0.41040894991230936,Stable
Site_2910,-0.3680694985655763,Stable
Site_2911,-0.39499468014431877,Stable
Site_2912,-0.43764758407551313,Stable
Site_2913,-0.4227419708587841,Stable
Site_2914,-0.4704427079314795,Stable
Site_2915,-0.4333655311059997,Stable
Site_2916,-0.4275084825344819,Stable
Site_2917,-0.442760924150173,Stable
Site_2918,-0.4007194745826868,Stable
Site_2919,-0.20611711719113246,Stable
Site_2920,-0.4114101281651387,Stable
Site_2921,-0.3846590755207271,Stable
Site_2922,-0.3966633550715229,Stable
Site_2923,-0.47914847251114745,Stable
Site_2924,-0.32803431487315826,Stable
Site_2925,-0.4886885343723116,Stable
Site_2926,-0.4416139443879723,Stable
Site_2927,-0.4560989010987823,Stable
Site_2928,-0.43303769649682644,Stable
Site_2929,-0.3830218318477161,Stable
Site_2930,-0.38473165386965585,Stable
Site_2931,-0.49822200510510184,Stable
Site_2932,-0.37661404879813976,Stable
Site_2933,-0.40263564398284474,Stable
Site_2934,-0.4018609838854272,Stable
Site_2935,-0.38294067667910076,Stable
Site_2936,-0.41151259502915166,Stable
Site_2937,-0.3494069540963113,Stable
Site_2938,-0.49695264461450656,Stable
Site_2939,-0.4454103490083128,Stable
Site_2940,-0.3667208414064847,Stable
Site_2941,-0.41082377779979745,Stable
Site_2942,-0.4010048731069519,Stable
Site_2943,-0.36449606658454275,Stable
Site_2944,-0.39582520916833985,Stable
Site_2945,-0.45668402638469263,Stable
Site_2946,-0.43168493823363985,Stable
Site_2947,-0.48028469359746156,Stable
Site_2948,-0.3889146456445898,Stable
Site_2949,-0.379235432251585,Stable
Site_2950,-0.4720933547046028,Stable
Site_2951,-0.2932441539802766,Stable
Site_2952,-0.40890872400663486,Stable
Site_2953,-0.44426579788970383,Stable
Site_2954,-0.3884578404435489,Stable
Site_2955,-0.4300064468527268,Stable
Site_2956,-0.46202804013911813,Stable
Site_2957,-0.41878985209165276,Stable
Site_2958,-0.4770600250836755,Stable
Site_2959,-0.3569622313653447,Stable
Site_2960,-0.42278194223141213,Stable
Site_2961,-0.5277651195402281,Falling
Site_2962,-0.4471851369292562,Stable
Site_2963,-0.40053482869786194,Stable
Site_2964,-0.44354325681219675,Stable
Site_2965,-0.3998844230166496,Stable
Site_2966,-0.364811910478107,Stable
Site_2967,-0.43526928329049946,Stable
Site_2968,-0.43995279142152505,Stable
Site_2969,-0.4404055986624943,Stable
Site_2970,-0.31707608273335114,Stable
Site_2971,-0.4759024144691089,Stable
Site_2972,-0.3949192156454209,Stable
Site_2973,-0.46576602569393344,Stable
Site_2974,-0.525928712540606,Falling
Site_2975,-0.5092254436797733,Falling
Site_2976,-0.4660024988830981,Stable
Site_2977,-0.42638814444811457,Stable
Site_2978,-0.39596062724548825,Stable
Site_2979,-0.5244660420195868,Falling
Site_2980,-0.4619152410986995,Stable
Site_2981,-0.37294992109122566,Stable
Site_2982,-0.39710934464592407,Stable
Site_2983,-0.337279752149132,Stable
Site_2984,-0.46276624653705,Stable
Site_2985,-0.3454702405735796,Stable
Site_2986,-0.4122971006880498,Stable
Site_2987,-0.45464292674955686,Stable
Site_2988,-0.4142890598402673,Stable
Site_2989,-0.4580893194103141,Stable
Site_2990,-0.3792768432189363,Stable
Site_2991,-0.5248022781666003,Falling
Site_2992,-0.4129173565120064,Stable
Site_2993,-0.39421405221524436,Stable
Site_2994,-0.5033924866448056,Falling
Site_2995,-0.4073942749060654,Stable
Site_2996,-0.48187354727507314,Stable
Site_2997,-0.5323128919336958,Falling
Site_2998,-0.4724379949197702,Stable
Site_2999,-0.4844389074014981,Stable
Site_3000,-0.3501986482365149,Stable
Site_3001,-0.4289946991280692,Stable
Site_3002,-0.363419697830681,Stable
Site_3003,-0.5119621364469271,Falling
Site_3004,-0.4211186941008599,Stable
Site_3005,-0.36905850006252455,Stable
Site_3006,-0.406672482417942,Stable
Site_3007,-0.4116293768423573,Stable
Site_3008,-0.4910204378140009,Stable
Site_3009,-0.4334074356484511,Stable
Site_3010,-0.38348198007204165,Stable
Site_3011,-0.3892014717403357,Stable
Site_3012,-0.463180645394021,Stable
Site_3013,-0.38077787213352116,Stable
Site_3014,-0.4770872628465493,Stable
Site_3015,-0.382847905405659,Stable
Site_3016,-0.4242614202565326,Stable
Site_3017,-0.457786433133885,Stable
Site_3018,-0.4127562124042959,Stable
Site_3019,-0.384797003238419,Stable
Site_3020,-0.38937532034923106,Stable
Site_3021,-0.49006555565795284,Stable
Site_3022,-0.4100461657426119,Stable
Site_3023,-0.34328110125517364,Stable
Site_3024,-0.363121866904299,Stable
Site_3025,-0.47476846509471426,Stable
Site_3026,-0.4267307407551108,Stable
Site_3027,-0.37077271427173525,Stable
Site_3028,-0.27034860969963553,Stable
Site_3029,-0.45072121665048825,Stable
Site_3030,-0.4705208795005581,Stable
Site_3031,-0.3609641999714266,Stable
Site_3032,-0.40326762411849687,Stable
Site_3033,-0.46392543469422387,Stable
Site_3034,-0.36348412396086854,Stable
Site_3035,-0.3386880800301061,Stable
Site_3036,-0.3479873448560131,Stable
Site_3037,-0.3544795381400018,Stable
Site_3038,-0.4906112866747503,Stable
Site_3039,-0.5069040831333067,Falling
Site_3040,-0.3996127705645435,Stable
Site_3041,-0.45558698252100516,Stable
Site_3042,-0.44853566081503266,Stable
Site_3043,-0.4502730642041184,Stable
Site_3044,-0.3865250945071014,Stable
Site_3045,-0.4279691711605569,Stable
Site_3046,-0.44978353242973124,Stable
Site_3047,-0.42239904486852037,Stable
Site_3048,-0.3503728062791403,Stable
Site_3049,-0.4392920820398932,Stable
Site_3050,-0.41226251181732054,Stable
Site_3051,-0.4090388949986758,Stable
Site_3052,-0.4615237308469065,Stable
Site_3053,-0.4487093974204002,Stable
Site_3054,-0.3922781657474077,Stable
Site_3055,-0.41476802214239117,Stable
Site_3056,-0.40679185613411384,Stable
Site_3057,-0.3975675913398608,Stable
Site_3058,-0.283335695112133,Stable
Site_3059,-0.44688008145265457,Stable
Site_3060,-0.36951274626560193,Stable
Site_3061,-0.47568398272230655,Stable
Site_3062,-0.44043150440461565,Stable
Site_3063,-0.38772796028125356,Stable
Site_3064,-0.42015266220588215,Stable
Site_3065,-0.3246559198028344,Stable
Site_3066,-0.4131605651057339,Stable
Site_3067,-0.43205457487338955,Stable
Site_3068,-0.3998044581238994,Stable
Site_3069,-0.466713562436625,Stable
Site_3070,-0.4138081023549588,Stable
Site_3071,-0.4386243316169511,Stable
Site_3072,-0.5129660622692126,Falling
Site_3073,-0.4316558470321999,Stable
Site_3074,-0.3996370032132594,Stable
Site_3075,-0.47217666262106284,Stable
Site_3076,-0.40330099676874276,Stable
Site_3077,-0.45266435171417024,Stable
Site_3078,-0.35579069053713713,Stable
Site_3079,-0.3979343133545206,Stable
Site_3080,-0.4388214054747898,Stable
Site_3081,-0.3512489872215387,Stable
Site_3082,-0.49043847837074744,Stable
Site_3083,-0.330203429589026,Stable
Site_3084,-0.4422486018531483,Stable
Site_3085,-0.39271298723154263,Stable
Site_3086,-0.4318542630351852,Stable
Site_3087,-0.41306435778910366,Stable
Site_3088,-0.40311512327353416,Stable
Site_3089,-0.4836743681286394,Stable
Site_3090,-0.3773138120086007,Stable
Site_3091,-0.44528636858925574,Stable
Site_3092,-0.4054950870273756,Stable
Site_3093,-0.3888817640381943,Stable
Site_3094,-0.4586443922883098,Stable
Site_3095,-0.41208290293130473,Stable
Site_3096,-0.44892244033741874,Stable
Site_3097,-0.43680738793616275,Stable
Site_3098,-0.4630882626529185,Stable
Site_3099,-0.4750346337987964,Stable
Site_3100,-0.49333852494383124,Stable
Site_3101,-0.498578063995398,Stable
Site_3102,-0.35235481988925854,Stable
Site_3103,-0.49703147428392686,Stable
Site_3104,-0.3466631038546855,Stable
Site_3105,-0.36426148733209357,Stable
Site_3106,-0.47187748765104315,Stable
Site_3107,-0.39043290793048224,Stable
Site_3108,-0.40530043991462705,Stable
Site_3109,-0.34277150501238746,Stable
Site_3110,-0.4946779528776744,Stable
Site_3111,-0.43731588882161665,Stable
Site_3112,-0.40143956360344435,Stable
Site_3113,-0.36754618915570697,Stable
Site_3114,-0.5326635771804797,Falling
Site_3115,-0.45426715015924723,Stable
Site_3116,-0.5205182078658441,Falling
Site_3117,-0.42387516405050124,Stable
Site_3118,-0.33994026346788514,Stable
Site_3119,-0.42060431460740705,Stable
Site_3120,-0.47532786245193465,Stable
Site_3121,-0.39691426533880847,Stable
Site_3122,-0.4588953272339385,Stable
Site_3123,-0.4307948777009239,Stable
Site_3124,-0.48333088401875307,Stable
Site_3125,-0.3937064517885517,Stable
Site_3126,-0.44430130936646806,Stable
Site_3127,-0.4091629595786782,Stable
Site_3128,-0.4323796347035348,Stable
Site_3129,-0.4277804089840706,Stable
Site_3130,-0.40233386951645,Stable
Site_3131,-0.3794972574932276,Stable
Site_3132,-0.44591868473583623,Stable
Site_3133,-0.38867281716337276,Stable
Site_3134,-0.39473133241278097,Stable
Site_3135,-0.4828352135598193,Stable
Site_3136,-0.3128954272147414,Stable
Site_3137,-0.4110557411035011,Stable
Site_3138,-0.3736300159590482,Stable
Site_3139,-0.4118613458405738,Stable
Site_3140,-0.4330061475436718,Stable
Site_3141,-0.45085883240309527,Stable
Site_3142,-0.3195096867315257,Stable
Site_3143,-0.4879707721163724,Stable
Site_3144,-0.4550748696770225,Stable
Site_3145,-0.44999684997708167,Stable
Site_3146,-0.42395780627298296,Stable
Site_3147,-0.3172265390374012,Stable
Site_3148,-0.43314554712828446,Stable
Site_3149,-0.375733895840492,Stable
Site_3150,-0.382728622178138,Stable
Site_3151,-0.44288546775118653,Stable
Site_3152,-0.3914620212795876,Stable
Site_3153,-0.44400698662136995,Stable
Site_3154,-0.29207073187090543,Stable
Site_3155,-0.3301728146320104,Stable
Site_3156,-0.39325962566736083,Stable
Site_3157,-0.442766634436592,Stable
Site_3158,-0.47371128439664345,Stable
Site_3159,-0.3908429955970788,Stable
Site_3160,-0.3598259337115224,Stable
Site_3161,-0.4038762328308667,Stable
Site_3162,-0.44087116735620774,Stable
Site_3163,-0.3753626671037356,Stable
Site_3164,-0.4107168909059303,Stable
Site_3165,-0.3281831999625175,Stable
Site_3166,-0.4135153609491876,Stable
Site_3167,-0.3629564040127455,Stable
Site_3168,-0.4391020466921626,Stable
Site_3169,-0.49597904709602886,Stable
Site_3170,-0.38609161959760474,Stable
Site_3171,-0.4688607953144509,Stable
Site_3172,-0.4299589522533566,Stable
Site_3173,-0.40194953382449483,Stable
Site_3174,-0.44684987211358373,Stable
Site_3175,-0.43132401825958405,Stable
Site_3176,-0.385468179580532,Stable
Site_3177,-0.34616881667225685,Stable
Site_3178,-0.4291403639548149,Stable
Site_3179,-0.40586045297557627,Stable
Site_3180,-0.4572048748786402,Stable
Site_3181,-0.3589905606886606,Stable
Site_3182,-0.43735314995970487,Stable
Site_3183,-0.44783277226057266,Stable
Site_3184,-0.42873248219006815,Stable
Site_3185,-0.45669798064409667,Stable
Site_3186,-0.41372166150095324,Stable
Site_3187,-0.4035913677479752,Stable
Site_3188,-0.45832417772257167,Stable
Site_3189,-0.4098145776830609,Stable
Site_3190,-0.4824661179544339,Stable
Site_3191,-0.33595776387596954,Stable
Site_3192,-0.33824345095174785,Stable
Site_3193,-0.32998893821829706,Stable
Site_3194,-0.42466100236271226,Stable
Site_3195,-0.45332439603465413,Stable
Site_3196,-0.5436767955065169,Falling
Site_3197,-0.40811120251396965,Stable
Site_3198,-0.4720249768080853,Stable
Site_3199,-0.4673818931271653,Stable
Site_3200,-0.4022989205887737,Stable
