AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,HorzMethod,HorzAcy,AltVa,AltUnits,AltUnitsNm,AltDatumCd,AltMethod,AltAcy,WellDepthUnits,WellDepthUnitsNm,NatAquiferCd,NatAqfrDesc,CountryCd,CountryNm,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,SiteType,AquiferType,QwSnFlag,QwSnDesc,QwBaselineFlag,QwBaselineDesc,WlSysName,WlSnFlag,WlSnDesc,WlBaselineFlag,WlBaselineDesc,WlWellChars,WlWellCharsDesc,WlWellType,WlWellTypeDesc,WlWellPurpose,WlWellPurposeDesc,Link,WellDepth,QwSysName,QwWellChars,QwWellCharsDesc,QwWellType,QwWellTypeDesc,QwWellPurpose,QwWellPurposeDesc,WlWellPurposeNotes,Column1
TWDB,661601.0,Texas Water Development Board,TWDB:0661601,35.058056,-101.416112,NAD83,Interpolated From Topo Map,+/- 1 Second,3427.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0661601&Type=GWDB,212.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,661802.0,Texas Water Development Board,TWDB:0661802,35.03,-101.431389,NAD83,Interpolated From Topo Map,+/- 1 Second,3422.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0661802&Type=GWDB,195.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,662101.0,Texas Water Development Board,TWDB:0662101,35.0938889,-101.3633333,NAD83,Interpolated From Topo Map,+/- 1 Second,3387.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0662101&Type=GWDB,306.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,662107.0,Texas Water Development Board,TWDB:0662107,35.096667,-101.351945,NAD83,Interpolated From Topo Map,+/- 1 Second,3382.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0662107&Type=GWDB,280.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,662201.0,Texas Water Development Board,TWDB:0662201,35.09,-101.321389,NAD83,Interpolated From Topo Map,+/- 1 Second,3352.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0662201&Type=GWDB,270.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,663601.0,Texas Water Development Board,TWDB:0663601,35.052778,-101.140556,NAD83,Interpolated From Topo Map,+/- 1 Second,3030.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0663601&Type=GWDB,130.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,664701.0,Texas Water Development Board,TWDB:0664701,35.0336111,-101.1102778,NAD83,Interpolated From Topo Map,+/- 1 Second,2996.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0664701&Type=GWDB,276.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,1112401.0,Texas Water Development Board,TWDB:1112401,34.807501,-101.616389,NAD83,Interpolated From Topo Map,+/- 1 Second,3452.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1112401&Type=GWDB,170.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,655511.0,Texas Water Development Board,0655511,35.1788889,-101.17,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3324.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0655511&Type=GWDB,,,,,,,,,,
TWDB,660502.0,Texas Water Development Board,0660502,35.0733333,-101.5588889,NAD83,Interpolated From Topo Map,+/- 1 Second,3462.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0660502&Type=GWDB,,,,,,,,,,
TWDB,662901.0,Texas Water Development Board,0662901,35.036667,-101.265556,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3309.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0662901&Type=GWDB,,,,,,,,,,
TWDB,654801.0,Texas Water Development Board,0654801,35.1338889,-101.3191667,NAD83,Interpolated From Topo Map,+/- 1 Second,3404.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0654801&Type=GWDB,332.0,,,,,,,,,
TWDB,652906.0,Texas Water Development Board,Washburn Quad (SE),35.138056,-101.529444,NAD83,GPS,+/- 1 Second,3440.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0652906&Type=GWDB,285.0,,,,,,,,,
TWDB,654902.0,Texas Water Development Board,Claude NE Quad,35.128333,-101.251667,NAD83,GPS,+/- 1 Second,3345.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0654902&Type=GWDB,370.0,,,,,,,,,
TWDB,656702.0,Texas Water Development Board,Groom Quad (SE),35.158612,-101.098889,NAD83,GPS,+/- 1 Second,3281.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0656702&Type=GWDB,502.0,,,,,,,,,
TWDB,660902.0,Texas Water Development Board,Fairview Quad,35.001112,-101.529167,NAD83,GPS,+/- 1 Second,3460.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0660902&Type=GWDB,294.0,,,,,,,,,
TWDB,661608.0,Texas Water Development Board,Claude SW Quad,35.044445,-101.383334,NAD83,GPS,+/- 0.5 Seconds,3406.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0661608&Type=GWDB,230.0,,,,,,,,,
TWDB,662301.0,Texas Water Development Board,Claude Quad,35.111667,-101.2775,NAD83,GPS,+/- 1 Second,3362.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0662301&Type=GWDB,315.0,,,,,,,,,
TWDB,664404.0,Texas Water Development Board,Ashtola Quad,35.056667,-101.090278,NAD83,GPS,+/- 1 Second,2968.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0148902&Type=GWDB,238.0,,,,,,,,,
TWDB,1105104.0,Texas Water Development Board,1105104,34.9838889,-101.4619444,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3396.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1105104&Type=GWDB,,,,,,,,,,
TWDB,1107401.0,Texas Water Development Board,Blue Hole Springs Quad,34.916944,-101.229167,NAD83,GPS,+/- 1 Second,3275.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2461502&Type=GWDB,155.0,,,,,,,,,
TWDB,1104101.0,Texas Water Development Board,Pony Flats Quad,34.989167,-101.593334,NAD83,GPS,+/- 0.5 Seconds,3468.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=2461502&Type=GWDB,230.0,,,,,,,,,
TWDB,655504.0,Texas Water Development Board,Lark Quad Recorder,35.18111,-101.169166,NAD83,GPS,+/- 1 Second,3326.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,2,Trend,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0655504&Type=GWDB,500.0,,,,,,,,,
TWDB,663802.0,Texas Water Development Board,TWDB:0663802,35.014167,-101.168611,NAD83,Interpolated From Topo Map,+/- 1 Second,3110.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0663802&Type=GWDB,344.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,652801.0,Texas Water Development Board,TWDB:0652801,35.160556,-101.543334,NAD83,Interpolated From Topo Map,+/- 1 Second,3499.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0652801&Type=GWDB,250.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,653403.0,Texas Water Development Board,TWDB:0653403,35.17,-101.471389,NAD83,Interpolated From Topo Map,+/- 1 Second,3480.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0653403&Type=GWDB,223.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,653703.0,Texas Water Development Board,TWDB:0653703,35.165001,-101.485278,NAD83,Interpolated From Topo Map,+/- 1 Second,3480.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0653703&Type=GWDB,230.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,654701.0,Texas Water Development Board,TWDB:0654701,35.156112,-101.3475,NAD83,Interpolated From Topo Map,+/- 1 Second,3395.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0654701&Type=GWDB,299.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,661101.0,Texas Water Development Board,TWDB:0661101,35.104445,-101.480833,NAD83,Interpolated From Topo Map,+/- 1 Second,3452.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0661101&Type=GWDB,284.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,661204.0,Texas Water Development Board,TWDB:0661204,35.124167,-101.417778,NAD83,Interpolated From Topo Map,+/- 1 Second,3432.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0661204&Type=GWDB,238.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,661301.0,Texas Water Development Board,TWDB:0661301,35.1180556,-101.3975,NAD83,Interpolated From Topo Map,+/- 1 Second,3418.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0661301&Type=GWDB,304.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,661311.0,Texas Water Development Board,TWDB:0661311,35.085834,-101.3925,NAD83,Interpolated From Topo Map,+/- 1 Second,3402.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0661311&Type=GWDB,265.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,662501.0,Texas Water Development Board,TWDB:0662501,35.060834,-101.2925,NAD83,Interpolated From Topo Map,+/- 1 Second,3313.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,1,Yes,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0662501&Type=GWDB,297.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,1112702.0,Texas Water Development Board,TWDB:1112702,34.763056,-101.596945,NAD83,Interpolated From Topo Map,+/- 1 Second,3449.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1112702&Type=GWDB,204.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,1112801.0,Texas Water Development Board,TWDB:1112801,34.778333,-101.546111,NAD83,Interpolated From Topo Map,+/- 1 Second,3411.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1112801&Type=GWDB,165.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,1112802.0,Texas Water Development Board,TWDB:1112802,34.777778,-101.5775,NAD83,Interpolated From Topo Map,+/- 1 Second,3436.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=1112802&Type=GWDB,190.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,654752.0,Texas Water Development Board,0654752,35.1269444,-101.3638889,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3414.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,11,Armstrong County,Ogallala Formation and Dockum Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0654752&Type=GWDB,,,,,,,,,,
CODWR,1173.0,Colorado Division of Water Resources,SHP-53,37.210442,-102.122234,NAD83,GPS,10 m,3760.73,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,9,Baca County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/1173,408.0,,,,,,,,"Currently not in use, no lock",
CODWR,1176.0,Colorado Division of Water Resources,SHP-56,37.265878,-102.410194,NAD83,GPS,10 m,4128.7,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,9,Baca County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/1176,220.0,,,,,,,,Cannot determine if still in use,
CODWR,1178.0,Colorado Division of Water Resources,SHP-58,37.260349,-102.441051,NAD83,GPS,10 m,4184.83,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,9,Baca County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/1178,140.0,,,,,,,,Currently in use,
